text,word_count,graph_num_vertices,graph_num_edges,graph_average_degree,graph_density,graph_average_clustering_coefficient,graph_assortativity,graph_connected_components,graph_giant_component_size,graph_average_shortest_path_length,graph_diameter,graph_average_degree_centrality,graph_average_betweenness_centrality,graph_average_closeness_centrality,graph_average_eigenvector_centrality,classic_average_word_length,classic_ttr,classic_mtld,classic_average_syllables_per_word
"MICUSP Version 1.0 - ENG.G0.01.1 - English - Final Year Undergraduate - Female - Native Speaker - Report 1 Woolf’s Women: Behind the Walls As Virginia Woof sees it, the traditional roles of women in society seem as oppressive as being confined to the home, and as enslaving as being considered mere possessions of their husbands. In A Room of One’s Own, Woolf subtly draws comparisons between a woman’s subordinate lifestyle and a slave’s inferior societal status. Constantly subjected to isolation and derogatory discourse, women lack both the respect and the opportunity needed in order to achieve social equality. Similarly trapped in rooms of their own, the women in Chopin’s “The Story of An Hour” and in Gilman’s “The Yellow Wallpaper” remain secluded from the outside world; similar to slaves, these women are unable to openly express their opinions and abilities without retaliated repression from men – their superiors by social standards. While slaves were born into subordination, women were married into it: “[I]n fact she was the slave of any boy whose parents forced a ring upon her finger” (Woolf 44). Woolf depicts the sacrament of marriage as an enforcement of social stratification instead of a symbiotic benchmark in a relationship. Once married, women become “property” of their husbands, like slaves to their masters, and can “hardly read,” and “scarcely spell.” Instead of being encouraged to express themselves, both slaves and women are forced to live simplistic lives free from the influence of literature or of higher education. Women lack these skills not because of disinterest, but instead because of social pressures: “She picked up a book now and then, one of her brother’s perhaps, and read a few pages. But then her parents came in and told her to mend the stockings or mind the stew and not moon about with books and papers” (47). Conditioned to be ashamed of the desire to express their thoughts, women will “scribble some pages up in an apple loft on the sly,” but will be careful to “hide them or set fire to them” later, as the demonstration of intelligence seems to be a shameful sin. Men, distorted by their need for 1 Michigan Corpus of Upper-level Student Papers. Version 1.0 Ann Arbor, MI. Copyright (c) 2009 Regents of the University of Michigan MICUSP Version 1.0 - ENG.G0.01.1 - English - Final Year Undergraduate - Female - Native Speaker - Report",400,91,149,3.2747252747252746,0.03638583638583639,0.2643731851715045,0.055586375235770646,27,41,2.9804878048780488,7,0.03076923076923074,0.004535539367000039,0.08311926798350522,0.04725299477611005,4.835051546391752,0.538659793814433,89.89273153575616,1.884020618556701
"MICUSP Version 1.0 - ENG.G0.17.2 - English - Final Year Undergraduate - Male - Native Speaker - Report 1 Survival in Auschwitz: Irony, Reality, and Power “It was my good fortune to be deported to Auschwitz only in 1944,” (9) Levi prefaces Survival is Auschwitz with what could be considered either a terribly ironic or completely absurd statement. Indeed, how can one be at all fortunate to be sent to Auschwitz in any given year? However, Levi’s thought process is consistent with the mentality that the Nazi’s imposed in their management of the Lager. In Survival in Auschwitz, Levi examines the perceptual shifts that occurred among both the inmates and individuals in various positions of power that were necessary for their mental and physical survival. There is a certain sick humor in the Nazis stewardship of Auschwitz, which Levi exposes through various ironies in the novel. “Arbeit Mact Frei: work gives freedom” (22). This slogan appears upon Levi’s arrival at the camp. The phrase, so vital that it haunts Levi’s dreams (an emotional aside otherwise rare in the work) is ironic in two ways: First, it is clearly a lie. Those entering the camp know that they will likely die and the Germans of course know this for certain. Levi writes, “in a few weeks nothing will remain of them but a handful of ashes in some near-by field and a crossed-out number on a register” (89). Second, despite the statistical inevitability of death, the inmates go to work anyway each day, even though they could choose to die instantly, “at any moment you want you could always go and touch the electric wire-fence” (131). Though the future inmates know that they are being selected for their deaths (sooner or later), and the Nazis are also acutely aware of this fact, the initial selection is conducted with administrative calm, “silent as an aquarium” (19). How can the Nazis be so emotionally detached? How can the Jews be so quiet? Gone is the German’s “millennial anger,” replaced by “an indifferent air… subdued… with a clam assurance of people doing their normal duty of every day.” The level of emotional detachment seems almost unreal. Even Levi has difficulty understanding these emotional transformations: “man’s capacity to dig himself in, to secrete a shell, to build around 1 Michigan Corpus of Upper-level Student Papers. Version 1.0 Ann Arbor, MI. Copyright (c) 2009 Regents of",400,90,84,1.8666666666666667,0.020973782771535582,0.22874779541446205,-0.05939624380689028,43,13,2.1153846153846154,4,0.018476903870162306,0.0006043581886278516,0.0299115931094594,0.03335351457150989,4.732824427480916,0.5826972010178118,108.80414654232234,1.8498727735368956
"MICUSP Version 1.0 - BIO.G3.03.1 - Biology - Third year Graduate - Female - Native Speaker - Argumentative Essay 1 ""Intracellular Electric Field Sensing using Nano-sized Voltmeters"" Michigan Corpus of Upper-level Student Papers. Version 1.0 Ann Arbor, MI. Copyright (c) 2009 Regents of the University of Michigan MICUSP Version 1.0 - BIO.G3.03.1 - Biology - Third year Graduate - Female - Native Speaker - Argumentative Essay 2 Intracellular electric fields are of great interest because of the important role they play in the biological processes of a cell. It is known that intracellular electric fields play a major role in sub-cell processes like cell division and DNA uptake, as well as on the macroscopic level of neural signaling and cardiac rhythm. The ability to study these electric fields, until recently, was limited to the use of voltage-sensitive dyes, voltage/patch clamps, fluorescent proteins, and fluorescent energy transfer methods. These methods are membrane-dependent and are limited to only detecting electric fields in/near organelles in intact cells (which account for less than .1% of entire cell volume). Electric fields permeate the entire cell, not just near and in the organelles, and in order to study and model certain biological processes more effectively, the electric field throughout the entire cell volume must be mapped. Also, more and more studies are currently underway investigating the effects of an externally applied electric field to a cell’s biology. It has been proven that external electric fields can be used to modify certain cell behaviors. However, with the aforementioned methods, detection of the intracellular electric field’s response to an external field is limited both spatially and temporally. The invention and implementation of E-PEBBLES solves many of the issues associated with conventional cellular voltage measuring techniques. E-PEBBLES are nanosized voltmeters that can diffuse throughout the entire cell volume. The E- PEBBLES contain a voltage sensitive dye whose optical spectrum shifts according to the electric field present. The response time of the optical shift to a change in the surrounding electric field is instantaneous and thereby gives a real-time measurement of biological processes going on within the cell. The conventional voltage sensitive dyes measure voltage slightly differently. Once in the cell, the positively charged dye molecules diffuse across the cell along the electric field gradient toward the area of higher negative charge (usually to mitochondria). However, if the system is perturbed (i.e. by adding a toxin) resulting in the decrease",400,88,91,2.0681818181818183,0.023772204806687566,0.17311507936507936,-0.18618853742561853,28,51,5.696470588235294,14,0.01959247648902823,0.018204296371898618,0.06381839124569567,0.0465021449049077,5.4238578680203045,0.48984771573604063,55.699892946354225,2.098984771573604
"In this study a range of polymethacrylates were synthesised via ATRP using a phenol bromoisobutyryl initiator and a variety of alkylpyridylmethanimine ligands around a copper(I)bromide catalyst. The effects of varying the length of the alkyl chain on the ligand and the type of monomer on the polymerisation was studied. Polymerisations proceeded with approximately first order kinetics, giving a narrow PDI in most cases. Butyl methacrylate polymerised at a greater rate than methy methacrylate, and shorter alkyl chains on the ligand gave a greater polymerisation rate. IntroductionAtom Transfer Radical Polymerisation (ATRP) is a recent and popular method of controlling radical polymerisation. The use of copper(I) halides in conjunction with alkyl halide initiators to mediate such a polymerisation produces narrow polydispersity indices and allows good control of polymer structure under typical polymerisation conditions Schiff bases such N-(n-Propyl)-2-pyridylmethanimine have been shown to be efficient catalysts for ATRP when used with copper(I) halides ,. The use of phenolic ester-based alkyl halide initiators in such a system has also been demonstrated . Haddleton, D. M.; Waterson, C.; Derrick, P. J.; Jasieczek, C.; Shooter, A. J. Chem. Commun. 1997, 683. Haddleton, D. M.; Clark, A. J.; Crossman, M. C.; Duncalf, D. J.; Hemings, A. M.; Morsley, S. R.; Shooter, A. J. Chem. Commun. 1997, 1173. Haddleton, D. M ; Waterson, C. Macromolecules. 1999, 8732 We investigate the effect of different pyridylmethanimine ligands on the polymerisation of methyl, n-butyl and benzyl methacrylate polymers and co-polymers using a phenolic ester based initiator. N-(n-Propyl)-2-pyridylmethanimine and N-(n-Butyl)-2-pyridylmethanimine ligands were to be synthesised and used with 2-bromo-2-methyl-propionic acid phenyl ester as the initiator for the copper(I) bromide mediated polymerisation. ExperimentalAll manipulations were carried out without the aid of Schlenk apparatus. Molecular weight distributions were measured using size exclusion chromatography (SEC) calibrated with MMA standards. Corrections were made for BMA polymers. Conversions were measured by 1H NMR integration. Initiator synthesis5.07g (53mmol) of phenol and 8.08g (80mmol) of triethylamine were added to 200ml of DCM. The solution was stirred to allow complete dissociation of the phenol. 18.40g (80mmol) of bromoisobutyryl bromide was added dropwise and the resulting exotherm controlled by cooling on ice. The reaction was allowed to stir at room temperature for 2 ½ hours. The ammonium salt formed was removed by filtration. The reaction mixture was washed with water (50ml), saturated NaHCO 3 (50ml), and dilute HCl (50ml), then concentrated to an orange oil which was then flashed through a silica",400,122,161,2.639344262295082,0.02181276249830646,0.1685128168734726,0.019420671494404327,43,54,3.36408106219427,7,0.017748272591789724,0.0038578783362687987,0.0656379468860661,0.03862799522550742,5.434343434343434,0.5050505050505051,69.35668842894846,2.0277777777777777
"Aim:The aim of this experiment is to determine the composition of the analgesics and stimulant found in a commercial tablet formulation via the method of HPLC. Introduction/Background:HPLC - High Pressure Liquid Chromatography is a separative process, this separation occurs due to the differing specific affinities if each analyte for the mobile and stationary phases. Specific affinities are dependant upon the chemical and physical characteristics of each individual component. Seperation efficiency is related to the size of the particulate packing material and hence modern chromatograpy systems utilise microparticles less than 5micrometers in diameter. This development affected the efficiency of the entire system due to the gravity fed columns used, therefore the technique was developed by the application of pressure upon the column - HPLC. To begin this technique the mobile phase solvent is thoroughly degassed (bubbling with inert gas/ ultrasonication), removing dissolved gases and also filtered to remove particulate material. The mobile phase can be manipulated to achieve different compositions; it is pumped under constant pressure onto the column via a sample injection port. These injection systems are designed to ensure injection witout introducing air into the system, this utilises a sample loop that will hold a defined volume. Elution from the column will depend upon the relevant interactions between each analyte and the stationary phase. A suitable detection system is used and in the case of this experiment it is a UV detection system as most organic compounds absorb in his region. The detector response is then converted into an electrical output, which is used to generate a plot of detector response Vs time, a chromatogram. Ideally this will show a series of peaks separated by a baseline, each peak corresponds to a single component of the mixture under analysis. The information can be used to determine the concentration of each component in the mixture. Method:To begin an Internal standard stock solution was prepared by weighing out 0.0577g of Phenacetin into a 250mL graduated flask. To this was added 1:1 Methanol : HPLC grade water from a 300mL beaker, the stock solution was filled to just below the volumetric mark. The mixture was shaken and following this sonicat-ed thoroughly (for 15mins) to ensure dilution and the degassing of the solvent. The solution was then allowed to stand for 1minitue and solvent added in a drop wise manner by Pasteur pipette to the volumetric mark. Following this a standard solution was",400,96,176,3.6666666666666665,0.03859649122807018,0.35132275132275126,-0.002206792615318134,22,57,4.931077694235589,11,0.03070175438596495,0.014716312056737587,0.08174287724078504,0.0358179478740518,5.273417721518987,0.4911392405063291,63.173614547253834,2.088607594936709
"Introduction:The use of detergents to remove fatty deposits works on a basic principle - the addition of a molecule which has both polar (hydrophilic) and non-polar (hydrophobic) groups. In effect, this molecule will act as a 'bridge' between the oil and the water which would otherwise naturally repel one another. Below is a rough diagram showing this - the fat molecule is at the centre of the diagram and it is surrounded, in a shell/skin type configuration, by the molecules containing the hydrophilic/hydrophobic groups - these are known as surfactants; The ionic/hydrophilic 'head' of the detergent enables it to dissolve in water, but when it does so; it forms spherical groups of carboxylate chains called micelles. Because the 'tails' of the micelle are lipophilic they will dissolve into a fat molecule if there is one present. The other point of importance is once the fat molecule is surrounded, it effectively has a cloud of slightly negative charge around it. Because of this, the oil droplets will not be able to rejoin as they are now naturally repelled from one another. Lewis E & Berry M (2000), Chemistry, Longman, Harlow UK, p731 Detergents, particularly washing up liquids, contain a number of ingredients which assist them to dissolve oil/fat in water. These include; non-ionic surfactants (usually 5-15%) and anionic surfactants (usually 15-30%). It is these ingredients within common household detergents that help to remove grease from dirty dishes. Anionic surfactants are generally used in toiletry type products from which lather is wanted, for example, shampoo, bath and shower products. They have a negatively charged carboxylic, sulphate or sulphonate group at the end of an alkyl chain and are commonly in the form of salts of sodium and magnesium. Non-ionic surfactants have structures in which the hydrophilic region contains lots hydroxyl or ester groups which have double bonded oxygen atoms which are able to bond with the hydrogen atoms of water - they are mostly used as emulsifiers. There are two other groups of surfactants, these are; cationic and zwitterionic of which zwitterionic is commonly used within the food industry. URL (25/01/2004) Detergents will remove grease, food particles and any other contaminants from food service. They will also remove micro-organisms; however, micro-organisms will not be killed. For this to be achieved, a disinfectant must be used. Method:The method was followed exactly as described in the practical class handbook. In summary, two dilution series",400,93,162,3.4838709677419355,0.037868162692847124,0.27597092274511625,-0.01832343740024285,24,62,3.6240084611316763,7,0.03249181860682563,0.012756294663728044,0.12866920914440225,0.05124647107631261,5.054862842892768,0.4912718204488778,82.46086081047068,1.9027431421446384
"The 1957 Treaty of Rome set its immediate goal of a single market which by the 1960s meant a levy on duty on goods traded between the 6 member states. In July 1987 the Single European Act came into force, outlining policy for completion of the single market. In 1993 there were 12 member states which soon became 15 and then on June 1 st 2004 10 new members joined the EU. Further expansion seems inevitable but what is the rationale and main aims behind this reasoning for the creation of an EU single market? Fundamentally the rationale for the EU single market is the creation of free and fair trade between its member states. This could occur through removal of duties or governments not giving unfair advantages to domestic produces. Further, there are 4 freedoms of movement that encompass the single market; goods, labour, capital and services. The Treaty on European Union (1991) outlined a 3 stage development of the single market; liberalisation of capital movements and alignment of currencies in Exchange Rate Mechanism, economic convergence of member countries and finally the introduction of single currency and Economic Monetary Union (based on member state assessment). Aside from political factors, a more integrated EU would improve its competitive position within the world economy, leading to a healthier situation for the member states and more trade from outside the EU. Essentially, the single market is held together by competition policy. The 1985 White Paper propounded the removal of physical (frontier and customs controls), technical (national rules and regulations) and fiscal barriers (caused by differing tax systems) which would create full and free movement of labour, goods, services and capital. Lord Cockfield set out 282 steps to a Single Market; by 1992 92% had been achieved however 4 major hurdles remained that restricted Europe's competitiveness. Asymmetric technical standards and regulations between member states, complex administration procedures on customs transactions between EU states, restrictions on public procurement procedures and a lack of market integration in service industries were identified. Removal of these barriers to raise both competition within the EU and the EU single markets global competitiveness was clear rationale for single market creation. Completing the Internal Market produced under Jacques, identified three main barriers to achieving a single market Elimination of these barriers was seen as pivotal to cost reduction and making Europe more competitive but also as a driver for greater",400,96,162,3.375,0.035526315789473684,0.28506944444444443,0.11114778749701978,17,68,4.305092186128182,9,0.028728070175438616,0.017606849570735352,0.1248246166686882,0.053994905714348986,5.422976501305483,0.5013054830287206,74.04666666666667,2.1592689295039165
"INTRODUCTIONWithin all human beings there is a great desire and need to feel accepted. This is mainly because we are social beings and we tend to interact with others around us, as Schacter's study on affiliation shows we need other human contact, Atkinson (2000). We do though interact differently with certain types of people; the form of interaction may vary depending on how well we know the person. Such as if they were a family member or close friend. However our need to be accepted is most prominent when interacting with people we do not know. This is where self-conscious emotions are important as these are related to how we feel others view us. The self-conscious emotions of embarrassment, shame and guilt can occur in a number of situations. We usually feel them when we feel we have done something wrong and seem inadequate. They are difficult to analyse though as they can overlap in meaning, as one persons embarrassment can be another person's shame. When considering the links between self-conscious emotions embarrassment is usually linked more closely with shame. Whilst shame is seen as the most intense of the emotions, much more than guilt which is more of a passing emotion. Shame can lead to more long-term feelings of regret and depression. Guilt is similar but is more of a nagging feeling that who have done wrong and is therefore not as intense. Embarrassment on the other hand is related to feeling foolish or like an idiot, after having said or done something of this nature such as falling over. The emotions of shame and guilt or more morally significant than embarrassment, possibly identifying why they are more closely linked. They are more personal and usually originate from an action that has affected someone else; the person usually feels they have done something morally wrong. The emotions we are considering then are obviously impossible to put into categories of which results could be placed into, as they overlap too much. Therefore this experiment was carried out in a qualitative manner. In the hope of finding links and differences between shame, guilt and embarrassment. Hoping to identify situations in which these emotions occur by studying participant's examples of the three emotions. METHODPARTICIPANTSThere were 30 participants that took part in this investigation but only 12 examples were used in this particular experiment. The examples used were anonymous but all participants were",400,55,87,3.1636363636363636,0.05858585858585859,0.305064935064935,0.09422011084718923,16,27,3.2905982905982905,8,0.04579124579124579,0.010444063274251954,0.09296723356800615,0.06842726330717872,4.938118811881188,0.4504950495049505,74.38674733506194,1.9356435643564356
"IntroductionWe all know that water masses in the ocean are thought to be transferred by the wind. However, there are actually two ways that water is transferred in the ocean, one is by wind driven currents, the other is by wave driven currents which depend on the nonlinear interaction of waves with water parcels. Understanding the relationship between these two currents is important for understanding the movement of water masses in the oceans. The average effect of the wave driven current is defined as Stokes drift. Stokes drift is a subtle but effective operation which can be just as important to the total drift of a water mass as that of the wind driven component. The theoryLets consider parcel motion is limited in just the x direction (for simplicity). The water parcel is advected by a velocity field, u, so the x-coordinate of the parcel satisfies: FORMULA (1) We know that the velocity field has two components, a constant wind driven part and a wave driven part which is periodic in space and time: FORMULA where FORMULA (2) FORMULA FORMULA FORMULA The differential equation above, (1), is different to ordinary differential equations as the right hand side is a function of x as well as t. We therefore need to evolve the solution x(t) explicitly forward in time over one step. Therefore this gives us: FORMULA (3) Then by substituting in equation (2) we can come to a more useful differential equation. FORMULA (4) This equation gives us a foundation for exploring different aspects of Stokes drift and an opportunity to see how its characteristics depend on parameters such as wave amplitude. This equation represents the total drift as a function of time. We can write a computer program that solves this equation for a parcel that is released when x(t) equals zero and then continues to solve the equation for varying values of x(t) and t, to show how the x-coordinate varies as a function of time. Appendix 1 shows the program code for this particular operation and the resultant graph below, (graph 1), shows the total drift over time t (seconds). The x axis signifies time and the y axis represents the total drift. As we can see from this graph, the total or actual drift varies in a periodic motion with time, with the 'wave' type quality originating from the wave driven component of equation (4).This is",400,68,172,5.0588235294117645,0.07550482879719052,0.30457597957597954,-0.15892584838851462,12,51,2.812549019607843,7,0.05223880597014924,0.015390959640301169,0.21009717829531982,0.07499435100108044,4.692695214105793,0.37531486146095716,41.90555555555556,1.8161209068010076
"Question 1British Steel was one of the UK's largest and best known steel manufacturing companies. It became a privatised manufacturing company in 1989 and globalised in 1993. In October 1999, British Steel merged with Hoogovens (a Dutch company) and renamed as Corus. A company needs to be aware of its external environment as the forces within the environment will affect the company and its business strategies. Understanding the environment help the organization to identify key issues and ways of coping with change and complexity. The external environment can be divided into macro-environment and competitive environment. The macro-environment consists of broad environment factors which influence the organisation and the success and failure of strategies. Those factors includes political, economic, social, technological, environmental and legal environment (PESTEL). The competitive environment includes potential entrants, competitors, customers, suppliers and substitutes. They are organisations producing the same products or services. Analysing the competitive environment enables the organisation to know its position and improve its position relative to competitors. British Steel/Corus's environment: Political A new currency established for European Union---Euro, in the late 1990s. The UK government declined to join to use euro. Europe governments willing to remove their subsidy of state-owned steel firms and to move towards privatisation. Economics Weak euro lowered purchasing power in European countries. Sterling strength against US dollar declined. High value of sterling against euro and excess world steel production capacity led to price reductions for bulk steels. Increasing need of steel exporting. Increasing unemployment rate. Technological Steel intensity in many products declined. With technological improvement, less steel was used to make products which gave the same performances, e.g. automobile industry. Improvements in metallurgical properties allowed steel beams to make major inroads into the construction market and increased steel demand. Competitions Strong competitors and tight competition. Mergers between competitors within Europe. Some of the factors above became the structural drivers of change, and shaped the company's development. The most important issues prior to the 1999 merger: British Steel needed to seek cost advantages. Weak euro forced manufacturer to drive the production cost down. World steel production capacity exceeded demand by more than one-third gave pressure to steelmakers to drive down the costs and improve productivity. Initiated the intention of the merger Merger brought about scale economies and sourcing efficiency. Combined the workforce of two organisations to attain cost and production efficiency. Strong sterling led to high costs of product development in",400,110,127,2.309090909090909,0.021184320266889073,0.2354781582054309,0.08385732569139157,44,37,3.430930930930931,7,0.016346955796497073,0.0025468754826553,0.0409151895883217,0.03844433762549634,5.841584158415841,0.5024752475247525,56.699618243922046,2.254950495049505
"OverviewSheepdrove farm located high in the Berkshire downs was bought by the Juliet and Peter Kindersley (a retired book publisher with an interest in agriculture) twelve years ago from the Milk Marketing Board. The Kindersley's aimed to convert the intensive cattle research farm, into a sustainable, environmentally considerate, organic farm with high standards of animal welfare using a ""from field to plate"" style of production. The 2000 acre (800hectre) mixed farm produces it's own organic lamb, chicken, pork and beef which it sells direct to the public through a butcher's shop in the centre of nearby Bristol (Sheepdrove 2004). To maintain the best disease control and soil fertility without use of chemicals, animal grazing/roaming is rotated around the fields between annual planting of arable crops. However the main focus of production is on meat products. The farms main enterprises are summarised below (Sheepdrove 2004): 80 Durrock cross sows in rotary field system16,000 mixed sex free range broiler chickens180 South Devon and Aberdeen Angus beef suckler cows 2,000 Shetland cross ewesRemaining land used for organic arable production of beans, wheat and barelyUntil recently stable & green waste compost recycling facilityKindersley rural conference centreRestoration of areas land under stewardship schemes to gain HLS subsidy paymentsThis report focuses upon compost processing at Sheepdrove. IntroductionSoil type at Sheepdrove is Downland chalk, a very free draining soil that contains a lot of flint and chalk in regions. This makes keeping the soils fertile and productive a big challenge especially without the use of chemical fertilizers. A profitable solution was found when Sheepdrove operated a stable manure waste collection scheme. They charged stable owners to collect their surplus manure in skips and then used the waste to enrich their own soil. Recently this operation grew in size as the farm has began to process ""green waste"" in to compost too. Green waste is organic material such as hedge trimmings or grass cuttings that are thrown away as waste. Traditionally these materials were buried in landfills but as local authorities are forced by legislation to reduce the costly volumes of landfill waste, (Steve Emington-Letsrecycle.com-2005) the green waste is separated and sent to composting sites like Sheepdrove for recycling. The recycling provides a vital income to Sheepdrove as they are paid to process green waste from the Berkshire county area and the compost provides vital organic matter to bind and hold moisture, nutrients and microbes in the soil",400,127,306,4.818897637795276,0.03824521934758155,0.5242547849274997,-0.2198839258917501,18,99,4.108431251288394,10,0.03412073490813644,0.015083114610673666,0.1580705726194171,0.04439952264165417,5.2947103274559195,0.5768261964735516,99.84789156626505,2.0025188916876573
"La Place is a piece of work, of biographical intent, targeting the narration of the life of the father of Annie Ernaux. The narrator wishes to depict a portrait of her father's life which is objective and does not suffer from bias or which becomes subjective or sentimental - a flaw she readily points out of accounts of similar intent: 'Pour rendre compte d'une vie soumise à la nécessité, je n'ai pas le droit de prendre d'abord le partie de l'art, ni de chercher à faire quelque chose de ""passionnant"", ou d'""émouvant"". ' This piece, however, fails to be scientific and non-emotive throughout; it becomes instead one filled with auto-reflection and removed from the intended narrative into a meta-narrative. This is partly due to the fact that Ernaux transforms herself as the narration progresses and realises that she herself is split between two social classes. The fact that she fails to remain audit throughout is one of the key pessimistic views in the book, as she has failed this because of the class divisions. The themes of social conditioning and class divisions are, therefore, paramount throughout 'La Place' - the title itself hints at the importance of one's 'place' in society - and there are many examples in the text of alienation, guilt and schism to prove that the narrator's views on these issues are, on the whole, pessimistic. Ernaux, Annie., La Place (1983), p.24 Western civilisation is one geared towards consumption under the aegis of capitalism and, therefore, in every similar society, a class structure will inevitably emerge. Social conditions and external forces - such as peer-pressure, create a certain social model or ""norm"" to which one feels compelled to abide by. There are many examples of the pressure on people to follow these artificial criteria in 'La Place'. The father of the narrator is portrayed as desperate ensure that his daughter is educated into a higher social class, perhaps so she will never feel as uncomfortable in the company of the bourgeoisie as he often does. He becomes increasingly more distant from his daughter but wishes to ensure her elevation nonetheless: 'Il me conduisait de la maison à l'école sur son vélo. ' The social conditions are so strong that the father actually, in this example, takes her daughter to a place which he knows will distance him further from his daughter. This is a pessimistic view. The",400,88,137,3.1136363636363638,0.035788923719958204,0.47763162763162764,-0.32620790319851073,20,59,3.553477498538866,7,0.03134796238244516,0.01330162085976039,0.1353724691044524,0.05387533928034687,4.696741854636591,0.5037593984962406,79.83741209563995,1.9197994987468672
"MICUSP Version 1.0 - EDU.G3.03.1 - Education - Third year Graduate - Female - Native Speaker - Report 1 The History of American Education: Two Viewpoints The history of education in the United States has been written about in two ways: as a mechanism for social mobility, a way of reaching the “American Dream” of prosperity and equality for all, and as a instrument of repression, visiting the social inequities of the current generation onto the next. The revisionist camp of American educational history posits that the traditional view of American education as a tool for the advancement of the poor is flawed; education is instead a tool of the elite that maintains the social order. The anti-revisionists refute this pessimistic view, although they concede that many past educational practices have had negative results. They disagree, however, with the revisionist idea that the American educational system was created and promulgated with malice aforethought, designed to promote the idea of social mobility while in actuality retarding it. This paper will explore the origins of each viewpoint, using Michael Katz’s and Maris Vinovskis’ differing treatments of the vote for closure of the Beverly High School in 1860 as case studies. Prior to the publication of Michael Katz’s The Irony of Early School Reform in 1968, the view of American educational history was that which was set forth by luminaries such as Ellwood Cubberley and Horace Mann. In the preface to his book Public Education in the United States, Cubberley advocates that pre-service teachers be required to learn recent American educational history so that they will be able To be familiar with recent development, to be able to view present-day educational problems in the light of their historical evolution and their political and social bearings, and to see the educational service in its proper setting as a great national institution evolved by democracy to help it solve its many perplexing problems. . .1 1 Ellwood P. Cubberley, Public Education in the United States A Study and Interpretation of American Educational History (Boston: Houghton Mifflin Company, 1919), p. x. Michigan Corpus of Upper-level Student Papers. Version 1.0 Ann Arbor, MI. Copyright (c) 2009 Regents of the University of Michigan MICUSP Version 1.0 - EDU.G3.03.1 - Education - Third year Graduate - Female - Native Speaker - Report 2 In his quest to establish the common schools, Horace Mann also advocated this view, believing that",400,82,161,3.926829268292683,0.04847937368262571,0.31871428029964627,-0.001131461707092939,13,25,2.9466666666666668,7,0.04305931948208372,0.0033800060222824425,0.08635936424265951,0.04790047411717393,5.196335078534031,0.4895287958115183,62.03251197809719,2.1099476439790577
"This essay will discuss various advantages of using qualitative methods. I will explain why I believe that, despite controversy, qualitative methods can be valid and reliable whilst highlighting the care psychologists need to take to use them affectively. I will conclude by explaining how qualitative methods can best be used in psychological research. Burt and Oaksford* (1999) say scientific research involves experimentation to test a hypothesis. However, whilst in long-established physical sciences such as chemistry, 'the depth of knowledge from past theorising constrains the choice of sensible hypotheses,' psychology remains a relatively 'new' science (Burt & Oaksford*, 1999). They argue that qualitative methods are essential when generating hypothesis for research in new fields, which we are interested in but unsure which questions to ask. Without them, we could only resort to an 'armchair technique'; reading limited existing literature, then 'sitting around' waiting for a hypothesis to strike you (Burt & Oaksford*, 1999). As a practical example, Abaunza et al (2005) used a grounded approach in a longitudinal study on 'the social mechanisms that encourage and discourage the uptake of smoking' (2005, p.397) in young people. They say discourse analysis of interviews with youth-club attendees, allowed research 'from the perspective of young people themselves' (2005, p.400). Such research could uncover ideas the researchers would not have discovered in text books. Despite the usefulness of qualitative methods in hypothesis generation they have encountered criticism involving 'reliability' and 'validity' and questioning whether qualitative methods could ever pass tests for them. Reliability, put simply, is the extent to which an experiment is stable 'within itself' (Flanagan, 2000, p.170) and the likelihood of the results being repeated. Validity involves the 'truth' of the results and whether findings could be generalised to the greater population (Flanagan, 2000). However, Merrick* (1993) points out these concepts have 'traditionally been used to access the quality of quantitative research'. In my opinion the issue is whether these concepts should be of consideration with regard to qualitative research and if so, how should we define them? Morgan* (1998), a biologist, proposes 'a minimum attribute of good science is that it should be based upon observations that can be repeated by other competent scientists.' However, in Coyle et al's (2004) study it is hard to see how or why this could be expected. The participants were informed the study was about 'what men had to say about emotions' (2004, p.403) and the",400,85,95,2.235294117647059,0.02661064425770308,0.1400840336134454,0.22301808911011256,28,24,3.9384057971014492,8,0.02240896358543416,0.003111606088218419,0.039439930197202336,0.03305022651188519,5.367609254498714,0.5552699228791774,99.76115023474179,2.077120822622108
